PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME
CC(C)C1=CC=C(C=C1)C(=O)CSC2=NC=NN2,0
COC1=C(C=C(C=C1)/C=N/NC(=O)C(=O)NC2=CC=CC=N2)OC,0
CC1=C(C=CC(=C1)C(=O)NC2=CC(=C(C=C2)N3CCCC3)Cl)[N+](=O)[O-],1
CCC1=CC=CC=C1N2C(=O)C3CC=CCC3C2=O,0
CC(C)N(C(C)C)C(=O)CN1CCC(CC1)C2=NC3=CC=CC=C3N2,0
C1=CC(=CC=C1C(=O)CNC(=O)C2=CC=C(C=C2)Br)Br,0
CC(=O)C1=CC=C(C=C1)OCC(=O)NC2=CC=CC=C2N3CCCC3,0
CCN(CC)CCC(C1=CC=C(C=C1)N(C)C)C2=C(C=C(C3=C2OC(=O)C=C3C4=CC=CC=C4)OC)OC,1
CCOC1=C(C(=CC(=C1)CNC2=CC=C(C=C2)N(C)C)Br)OCC(=O)NC(C)(C)C,1
CCN(CC)C1=CC=C(C=C1)NC2=NC3=CC=CC=C3C(=N2)N4CCOCC4,1
CN(C)C1=CC=C(C=C1)CC2=CC=C(C=C2)N(C)C,1
CCOC1=C(C=C(C=C1)C(F)(F)F)NC(=O)C,0
COC1=CC=C(C=C1)NC(=O)C2CCCN(C2)C3=C4C(=NOC4=NC=N3)C5=CC=C(C=C5)F,0
COC1=CC=CC(=C1)NC(=O)CN2CCN(CC2)S(=O)(=O)C3=CC=C(C=C3)F,0
C1=CC2=NC(=C(N2C=C1)NC(=O)COC3=CC=C(C=C3)Cl)C4=CC=CS4,0
C1=CC=C(C=C1)C2=CSSC2=S,1
C1CC(OC1)CNC(=O)CSC2=NC3=CC=CC=C3C4=NC(C(=O)N42)C5=CC=CC=C5,0
CN(C1=CC=CC=C1)C(=O)CC(C2=CC=CC=C2)(C3=CC=CC=C3)NC(=O)C4=CC=CC=C4,0
CCOC(=O)C1=CN=C(NC1=O)N2C(=O)C=C(N2)C,1
CCC1=CC=C(C=C1)S(=O)(=O)/N=C/2\C=C(C(=O)C3=CC=CC=C32)NC4=CC=C(C=C4)O,1
CC1=CC2=C(C(CC(=O)O2)C3=CC=CC=C3OC)C(=C1Br)C,0
COC1=CC=CC(=C1OC)C(=O)N2CCN(CC2)S(=O)(=O)CC3=CC=CC=C3,0
COC1=CC=CC=C1/C=C/C=N\N2CCN(CC2)CC3=CC=CC=C3Cl.Cl,1
CC1=C(SC2=C1C(=O)N3CCCC3=N2)C(=O)NC4=CC(=CC=C4)OC,0
CCC(=O)C1=CC=C(C=C1)C2=CC=CC=C2,0
C[C@H]([C@H]1C[C@]1(C)[C@@H](C2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3)C(=O)NCC4=CC=CC=C4,0
CN(C)C1=CC=C(C=C1)CC2=CC3=C(C=CC(=C3C=C(C2=O)CC4=CC=C(C=C4)N(C)C)O)O,1
COC1=CC2=C(C=C1)N=C(S2)NC(=O)C3CCN(CC3)C(=O)C4=CC=C(C=C4)F,0
CCOC1=C(C(=CC(=C1)CNC2=CC=C(C=C2)N3CCCC3)Cl)OC,1
CCN(CC)S(=O)(=O)C1=CC(=C(C=C1)N2CCOCC2)NC(=O)C3=C(C(=C(N3)C)C(=O)C)C,0
C1COC2=C(O1)C=CC(=C2)C(=O)CSC3=NC4=C(C=NN4)C(=O)N3C5=CC=CC=C5,0
C1C(=NNC(=NCC2=CC=CC=C2)S1)C3=CC=CC=C3,0
CN1C(=O)C(=C(N=C1SC)C2=CC(=C(C=C2)OC)OC)C#N,0
C1=CC=C(C=C1)OCC2=NC3=CC=CC=C3C(=O)N2/N=C/C4=CC=C(C=C4)OCC(=O)O,0
CN(C)CCOC1=CC=C(C=C1)NC2C3=CC=CC=C3CSC4=C2C=C(C=C4)Cl.C(=C\C(=O)O)\C(=O)O.O,1
C=CCN(C(C1=CC=CC=C1F)C(=O)NC2CCCC2)C(=O)C3=CSN=N3,0
COC1=CC=C(C=C1)C(=O)N2CCN3C2=NC4=CC=CC=C43,0
CC1=CC(=NC2=NC(=C(N12)NC3=CC4=C(C=C3)OCCO4)C5=CC=CC=N5)C,1
CC1=CC=C(C=C1)NC(=O)C2=CC=C(C=C2)NC3=C(C=C(C=C3[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],0
CC(=O)OC1=CC=CC2=CC(=C(C(=C2C1=O)OC(=O)C)OC(=O)C)OC(=O)C,1
CCOC1=CC2=C(C=C1)NC(=C2NC(=O)CN3CCN(CC3)C4=CC=CC=C4)C(=O)OCC,0
C1CC(C1)N2CCC(CC2)N3C(=CC=N3)NC(=O)C4=CC=CC=C4Cl,0
C1CCC(C1)NC(=O)C(C2=CC=NC=C2)N(C3=CC4=C(C=C3)OCO4)C(=O)CNC(=O)C5=CC=CO5,1
CC[N+]1=CC=C(C2=CC=CC=C21)/C=C/C3=CC=C(C=C3)N(C)C.[I-],1
CCOC(=O)N1CCN(CC1)C(=O)COC2=C(C=C(C=C2)Br)Cl,0
CC1=CSC(=N1)C(C#N)C(=O)C2=CC3=CC=CC=C3O2,0
CCCCN(C1=C(N(C(=O)NC1=O)CCC)N)C(=O)C2=C(ON=C2C3=CC=CC=C3)C,0
CC1=NC=C(C(=N1)C2=CC=CC=C2)N=NC3=CC=CC=C3Cl,1
CC1=CC(=NO1)NC(=O)COC(=O)C2=C(C(=C(C(=C2C)C)C)C)C,0
C1COCCN1C(=O)CNC(=O)C2=CC(=C(C=C2)Cl)Cl,0
CN(C)C1=CC=C(C=C1)CNCCC(CC2=CC=CC=C2)C3=CC=CO3,1
C1=CC(=C(C=C1C(F)(F)F)NC(=O)C2=C(C=C(C=C2)F)Cl)N3C=NC=N3,0
CC1(C(=[N+](C2=C1C3=CC=CC=C3C=C2)CCCCS(=O)(=O)[O-])/C=C/C=C/C=C/C=C\4/C(C5=C(N4CCCCS(=O)(=O)[O-])C=CC6=CC=CC=C65)(C)C)C.[Na+],1
CSC1=NCCN1C(=O)C2=CC=CO2,0
C1COC2=C(O1)C=CC(=C2)NC(=O)CSC3=NN=C(N3CC4=CC=CO4)C5=CC=C(C=C5)Cl,0
CC(C)(C)C(=O)NC1=CC=CC=C1C(=O)NCC2=CC=CO2,0
COC1=CC=C(C=C1)N2CCN(CC2)C(CNC(=O)OC3=CC=CC=C3)C4=CN=CC=C4,0
CN1C(=O)C2=CC=CC=C2C(=N1)C(=O)OCC(=O)C3=CC=C(C=C3)Cl,0
C1=CC=C(C(=C1)C=O)OC2=CC=CC=C2C#N,0
C1CC(CN(C1)S(=O)(=O)C2=CC=CC=C2Cl)C3=NC(=NO3)C4=CN=CC=C4,0
CCOC(=O)C1=C(C2=C(N1)C=CC(=C2)OC)NC(=O)/C=C/C3=CC4=C(C=C3)OCO4,0
CC1=CC=C(C=C1)S(=O)(=O)OC2=CC=C(C=C2)/C=C(\C(=O)NC3=CC=C(C=C3)OC)/NC(=O)C4=CC=CC=C4,0
CC1=C(C=CC(=C1)Cl)OC(C)C(=O)NCCCCC2=CC=CC=C2,0
CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=C(C=C(C=C4)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+],1
CN1C=CN=C1C2CCCCN2CC3=NC(=NO3)CC4=CC=CC=C4F,0
CCC1=CC=CC=C1NC(=O)CSC2=NC(=C(O2)C)C,0
C1=CC=C(C=C1)SCC(=O)NC2=NN=C(S2)COC3=CC=C(C=C3)Cl,0
CC1=C[N+](=CC=C1)CC(=O)NC2=C(C=CC(=C2)C(F)(F)F)Cl.[Cl-],0
CC1=CC(=CC=C1)NC(=O)C2CCN(CC2)S(=O)(=O)C3=CC=CC4=NON=C43,0
CC1=CC(=O)N2C(=N1)SC(=N2)N3CCCC(C3)C(=O)N4CCN(CC4)C,0
C1=CC=C(C(=C1)C2=C3C=C(C(=O)C=C3OC4=CC(=C(C=C42)O)O)O)[N+](=O)[O-],1
C[C@H]1CN(C(=O)CCCN2C=C(CO[C@@H]1CN(C)C(=O)C3=NOC(=C3)C4=CC=CC=C4)N=N2)[C@H](C)CO,0
CCC1=CC=C(C=C1)N2CC(CC2=O)C(=O)OCC3=C(C(NC(=O)N3)C)C(=O)OCC,0
CC1=C(C=C(C=C1)N=NC2=C(C=C(C(=C2)C)N)N)N=NC3=C(C=C(C(=C3)C)N)N,1
C1COCCN1CCCN(CC2=CC=CS2)C(=S)NCC(=O)NCC3=CC=CC=C3Cl,0
CC1CCCN(C1)C(=O)CSC2=NN=C(O2)CC3=CC=C(C=C3)OC,0
CCOC(=O)C1(CCCN(C1)C2CCCC2)CC3=CC=CC=C3,0
C1=CC=C(C(=C1)C2=NC(=NO2)C3=CC=C(O3)Br)[N+](=O)[O-],1
CC(C)CCNC(=O)CN(CC1=CC=C(C=C1)F)C(=O)CCC(=O)NC2=CC=CC=N2,0
C1=CC=C(C(=C1)C(=O)NC2=CC(=O)NC3=NC=NN23)F,0
COC1=CC=C(C=C1)C(=C2C=CC(=NO)C3=CC=CC=C23)C#N,1
CC1=CC=C(C=C1)C2=NN3C(=CC(=NC3=C2)C4=CC=CC=C4)N,0
C1CC(CN(C1)C2=NC3=CC=CC=C3S2)C(=O)NCCC4=CC=CC=C4F,0
CC1=CC(=C(C=C1)OC)NCC2=C(C(=C(C=C2)OC)C)OC.C(=O)(C(=O)O)O,1
C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)NCCC(=O)O)NCCC(=O)O,1
CN(C)C1=CC=CC(=C1)NC(=O)C2CC3=C(C=CN=C3O2)C4=CC=C(C=C4)Cl,1
CN(CC(=O)NC1=CC=C(C=C1)N2CCOCC2)C(=O)C3=C(C=CC(=C3)OC)Br,0
C1COCCN1CCOCCOC2=CC=CC=C2C3=CC=CC=C3.C(=O)(C(=O)O)O,1
CC1=CC=C(C=C1)S(=O)(=O)NCCCNS(=O)(=O)C2=CC=CC=C2[N+](=O)[O-],0
CC1=C(C(=CC=C1)NC(=O)C2=C(N(N=C2)C3=CC=CC=C3)C)C,0
CC1CCCCC1NC(=O)C(C)OC(=O)C2=CC(=C(C=C2)OC)S(=O)(=O)N3CCOCC3,0
CC1=CC=C(O1)C2=C(OC3=C2C=C(C=C3Br)Br)CC/C(=N/O)/C,1
CCC(=NC1CC1)C2=C(N(C(=O)NC2=O)CC=C)O,0
COC(=O)CN1C(C(=O)N(C1=S)C2=CC=C(C=C2)Cl)CC(=O)NC3=CC=CC=C3,0
CC(C)CCNC(=O)CCS(=O)(=O)C1=CC=CC2=NON=C21,0
CC(C)C1C(=O)N(CCS(=O)(=O)N1CC2=CC=C(C=C2)C3=CC(=CC=C3)N(C)C)CC4=CN(N=N4)CCC5OCCO5,1
CCOC(=O)CCCCC(=O)C1=C(NC(=O)N1)CN2C=NC3=CC=CC=C32,1
C1CCC(C1)NC(=O)C(C2=CC=NC=C2)N(C3=CC(=CC=C3)F)C(=O)CCC(=O)NC4=CN=CC=C4,0
CN(C1=CC=CC=C1)S(=O)(=O)C2=C(C=CC(=C2)C(=O)N3CCN(CC3)C4=CC=CC=N4)Cl,0
CC1=C(C(=C2C(=N1)N(N=C2SC)C3=CC=CC=C3)N)C(=O)OC,0
CN1CCN(CC1)CCC(=O)NC2=CC(=CC(=C2)Cl)OC,0
C1C(=NC2=CC=CC=C2O1)C3=CC=CC=C3,0
CC1=CC=C(C=C1)N2CCN(CC2)CCC3=NC4=C(N3C)C=CC(=C4)NC(=O)C5=CC=CO5,0
CN(C)C1=CC=C(C=C1)CNC(=O)N2[C@H]3CC[C@@H]2C(=C(C3)C4=CC(=CC=C4)OCC5=CC=CC=C5)C(=O)OC,1
CCN(C1=CC=C(C=C1)NC(=O)COC(=O)/C=C/C2=CC=CS2)C(C)C,1
CN(CC1=CC(=CC=C1)C(F)(F)F)C(=O)C2CCC(=O)N(C2)CC3CCCCC3,0
CCCOC1=CC=CC=C1N2C(=S)C3=C(S2)C(N4C5=C3C=C(C=C5C(=O)C4=O)OC)(C)C,1
C1CN(CC2=CC=CC=C21)C3=CC=C(C=C3)[N+](=O)[O-],0
C1COCCN1P2(=NC(=NC(=N2)C(F)(F)F)C(F)(F)F)N3CCOCC3,0
CC(C)C[C@@]1([C@@H]2[C@H]([C@H](N1)C3=CC=C(C=C3)C4=CC=C(C=C4)C(=O)C)C(=O)N(C2=O)C)C(=O)OC.C(=O)(C(F)(F)F)O,0
C1=CC2=C(C=CC(=C2N=NC3=CC=C(C=C3)C(=O)O)O)N=C1,1
C1=CC(=CC=C1COC2=C(SC=C2)C(=O)N/N=C/C3=CC=C(C=C3)Cl)F,1
C1=C(C(=CC(=C1O)O)O)CCN.Br,1
CC1=CC=C(O1)C2C3=C(CC(CC3=O)(C)C)NC(=C2C(=O)OC4CCCCC4)C,0
CC1=CC(=C(C=C1OC)S(=O)(=O)N2CCCC2)C,0
C1=CC=NC(=C1)CN(CCO)CC2=CN=CC=C2,1
C1=CC=C2C(=C1)C(=O)NC(=N2)SCC3=CC(=CC=C3)F,0
CC1=CC(=CC=C1)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CC3=CC=CC=C3CN2,0
CC1=CC(=C(C=C1)OC)NC(=O)CSC2=NN=C(C=C2)C3=CC=CC=N3,1
C1=CC(=CC(=C1)Br)C(=O)NC2=CC=C(C=C2)C(=O)/C=C/C3=CC=CS3,0
C1=CC=C(C=C1)NC2=C(C=C(C=C2Br)[N+](=O)[O-])[N+](=O)[O-],1
COC1=CC=CC=C1CN2CC(CCC2=O)C(=O)NCCC3=CCCCC3,0
CS(=O)(=O)N1[C@@H]2[C@@](C[C@@H]3N2C(=O)[C@@H](NC3=O)CC4=CC=CC=C4)(C5=CC=CC=C51)[C@@]67C[C@H]8C(=O)N[C@H](C(=O)N8[C@@H]6N(C9=CC=CC=C79)S(=O)(=O)C)CC1=CC=CC=C1,0
CCC1=C(N2C=C(C=CC2=N1)C(=O)NC3=CC(=C(C=C3)OC)OC)N(C)CC4=CC=C(C=C4)N(C)C,1
CC1CN(C2=C(O1)C=CC(=C2)C)C(=O)CCC(=O)NCCCN3CCOCC3,0
CCNC(=O)C1(CCCN(C1)CC2=CSC(=N2)C3=CC=C(C=C3)Cl)C,0
CCOC1=C(C(=CC(=C1)CNC2=CC=C(C=C2)N3CCOCC3)Br)OCC,1
C1=CC2=NC=CN2C(=C1)C3=C(C=C(C=C3)Cl)Cl,0
COC1=CC=C(C=C1)N2C(CN(CC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC(=C(C(=C5)OC)OC)OC,1
C[N+]1(CCC2=CC3=C(C4=C2C1CC5=C4C=CC(=C5)OC)OCO3)[O-],0
CC1=CC=C(C=C1)CN2CCN(CC2)/N=C/C3=CC=C(S3)C,1
C1C2CC3CC1CC(C2)(C3)C(=O)CC4(C(=C(CC4(C#N)C#N)C=O)N)C#N,0
CC1=C(SC2=NC(=NC(=C12)NCCN(C)C)CSC3=CC=CC=C3)C,0
CC1=CC=C(C=C1)S(=O)(=O)N(C)/N=C/C2=CC=C(C=C2)N(C)C,1
CC1=C(C=C(C=C1)C(C)C)OCC(=O)N2CCN(CC2)C(=O)C3=CC=CO3,0
C1=CC2=NSN=C2C(=C1)NC(=O)C3=CC=C(C=C3)F,0
CC(C)NC(=O)NC(=O)COC(=O)C1=CC=C(C=C1)S(=O)(=O)NCC2=CC=CO2,0
COC1=CC(=C(C=C1)OC)NC2=C(C(=O)N(C2=O)CC3=CC=CC=C3)Cl,1
C1CC1NC(=O)COC(=O)CNC(=O)C2=CC=CC=C2Cl,0
CCN\1C2=CC=CC=C2C(/C1=C/C=C/C3=[N+](C4=CC=CC=C4C3(C)C)CC)(C)C.[O-]Cl(=O)(=O)=O,1
CCOC(=O)C1=CN=C2C=CC(=CC2=C1NC3=CC=C(C=C3)N4CCOCC4)C,1
CC1=C(C(=NO1)C)COC2=CC=C(C=C2)C(=O)N3CCN(CC3)C4=CC=CC=C4F,0
CC1=CC=CC=C1C2=CC3=C(S2)C(=O)N(C(=N3)NCC4=CC=C(C=C4)N(C)C)C,1
CCN(CC)C1=CC=C(C=C1)/C=N\N2CCN(CC2)CC3=CC=C(C=C3)C,1
COC1=C(C=C(C=C1)S(=O)(=O)NCC2=CN=CC=C2)NC(=O)C3=CC=C(C=C3)Cl,0
CCOC(=O)N1CCC2=C(C1)C3=C(N2)C=CC(=C3)C,1
CC1=CC=C(C=C1)C(CNS(=O)(=O)C2=CC=C(C=C2)Br)N3CCN(CC3)C,0
COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O,0
CC1C(NC(=O)N1)CCCCCC(=O)NC2=CC=C(C=C2)C,1
C1CN(CCC1NC(=O)C2=CC=C(C=C2)F)C(=S)NCC3=CC=CO3,0
CC(C)(C)OC(=O)N1CCC(CC1)(CC=C)C(=O)N(C)CC2=CC=CC=C2,0
CN(C)CCCNC(=O)C1=C(C=CC(=C1)Br)O,0
CCOC(=O)C1CCCCN1S(=O)(=O)C2=CC3=C(C=C2)N(C(C3)C)C(=O)C4CCC4,0
C1CCN(CC1)S(=O)(=O)C2=CC(=C(C=C2)Cl)C(=O)NC3=NC=CS3,0
C1=CC=C(C(=C1)C(=O)NC2=CC=CC(=C2)C(=O)O)NC(=O)C3=CC=CC=C3F,0
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N3C(SCC3=O)C4=CC=C(C=C4)F,0
CC1=C(C(N2C(=NC=N2)N1)C3=CC=C(C=C3)OCC4=CC=CC=C4)C(=O)OC,0
CN(C)C1=CC=C(C=C1)CNC2=NC(=NC3=C2SC(=C3)C4=CC=CC=C4)NCC=C,1
C1CN2C(=O)C(SC2=N1)CC(=O)NC3=CC=C(C=C3)Cl,0
CCOC(=O)C1=C(SC2=C1CCN(C2)C)/N=C/C3=C(C=CC(=C3)C)O,0
CN(CC(=O)NC1CCCC1)S(=O)(=O)C2=CN=CN2,0
CC1=CC=CC=C1NC(=O)CSC2=NNC(=N2)C3=CC=CC=N3,1
C1=C(C(=CC(=C1O)O)O)CCN.Cl,1
C1C2=CC(=C(C=C2C3C1(COC4=C3C=CC(=C4O)O)O)O)O,1
CCN(CC)C1=CC=C(C=C1)NC(=O)C2=CC3=C(C=C2)N(C(=C3C)C)C,1
CCOC(=O)C1CCN(CC1)C2=C(C(=O)C3=CC=CC=C3C2=O)NS(=O)(=O)C4=CC=C(C=C4)Cl,1
CN(C)C(=O)CSC1=NC(=NC2=C1CCCC2)C3=CC=CC=C3,0
C[C@@H]1CCCCC2=CC=CC=C2[C@@H](OC1=O)C(=O)C[C@@H](CC(=O)C)O,0
C1C(NNC1=O)C2=CC3=CC=CC=C3C=C2,0
CC(=O)COC1=C(OC2=CC=CC=C2C1=O)C3=CC=CO3,0
CC1=CC=C(C=C1)S(=O)(=O)/N=C(\CCl)/N2CCOCC2,0
CCN1C(=NN=N1)OC2=CC=C(C=C2)Cl,0
COC(=O)C1=CC=C(C=C1)CN2C=NC3=C2C=CN=C3,0
CCC1=C(N2C=C(C=CC2=N1)C(=O)NCCOC3=CC=C(C=C3)OC)N(CC)CC4=CC(=C(C=C4)OC)OC,0
CC1CC(CN(C1)C(=O)CC2=CC=C(C=C2)OC)C,0
CCN1CCN(CC1)C2=C(C=NC3=CC=CC=C32)C(=O)C4=CC=C(C=C4)OC,0
CC(C)OC1=CC=C(C=C1)C(CCNCC2=CC=C(C=C2)N(C)C)C3=CC=CC=C3OC,1
C[C@@H]1CN(C(=O)CCCN2C(=CN=N2)CO[C@@H]1CN(C)S(=O)(=O)C3=CC4=C(C=C3)OCCCO4)[C@H](C)CO,0
C1CCN(C1)C(=O)CN2C3=CC=CC=C3N=C2SCC(=O)NC4=NC=CS4,0
CC(C1C(=O)NC(=S)S1)C2C(=O)NC(=S)S2,0
CCN1C=C(C(=N1)C(=O)NC2=CC=CC=C2C(=O)N)Cl,0
CC1CN(CC(O1)C)C(=O)C2=CC=C(C=C2)C(=O)C3=CC=CC=C3,0
CC1=C(C=C(C=C1)Cl)N2CCN(CC2)S(=O)(=O)C3=C(NC(=C3C(=O)N4CCCC4)C)C,0
CC[N+]1=CC=CC=C1/C=C\2/N(C3=C(S2)C=CC(=C3)C)C.[I-],0
COC1=C(C=C(C=C1)C(=O)NC2=C(SC=C2)C(=O)OC)OC,0
CC\1(C2=CC=CC=C2N(/C1=C\C=C/3\C(=O)N(C(=S)S3)CC(=O)O)C)C,1
CCN(CC(=O)NCC1=CC=C(C=C1)Cl)C(=O)C2=CC=C(C=C2)C#N,0
CC1=C(SC=[N+]1CC2=CC=CC=C2)CCOC(=O)C3=CC=CC=C3.[Cl-],0
C1COCCN1CCOC2=C(C=CC(=C2)Cl)Cl,0
CC(C)(C)C1=CC=C(C=C1)CCC(CC(=O)O)CC(=O)O,0
CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2C(=O)OCC(=O)NCC3CCCCC3,1
CC(=O)C(=NC1=CC=CC=C1Cl)NNC2=CC=C(C=C2)Cl,1
CC1=C(N(C(=O)N(C1=O)C)C)NCCCN2CCN(CC2)C3=CC=CC=C3OC,0
C1COCCN1S(=O)(=O)C2=CC=C(C=C2)C(=O)NCC3=NN=NN3C4=CC(=C(C=C4)F)F,0
CC1=CC(=C(C(=C1)Cl)NC(=O)CSC2=NN=C(N2N)C3=CC=CC=N3)C,1
C/C(=C(\C(=O)C)/N=NC1=CC=C(C=C1)SC(F)F)/O,0
COC1=C(C=C(C=C1)C2=C(C=NN2)CN3CCCN(CC3)C(=O)C4=CC=CO4)F,0
CC1=CC=C(C=C1)C(=O)NC2=NC3=C(S2)C4=C(C=C3)N=C(S4)SC,0
C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N,1
C1=CC2=C(C(=C1)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)C4=C([C@@H]2[C@@H]5C6=C(C(=CC=C6)OC7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O,1
CCOC(=O)C1=CC=C(C=C1)NC2NC3=CC(=NN3S2)C,0
COCCCN1C(=C(C2=NC3=CC=CC=C3N=C21)C(=O)NCC4=CC=CO4)N,0
CC1=CC=CC=C1NC(=O)CSC2=NN=C(C(=O)N2N)CC3=CC=C(C=C3)OC,0
C1CN(C(=O)N1CC2=CC=CC=C2F)CC(=O)NCC3=CC=CO3,0
CC1=C(N=C(O1)C2=CC=CC=C2Cl)CSC3=NC4=C(CCC4)C(=O)N3,0
CC1=C(C=C(C=C1)NC(=O)C2=NN(C=N2)CC(=O)NCCCOC)C,0
CCN1C=C(C2=CC=CC=C21)C3=NC(CO3)C4=CC=CC=C4,0
CC1=C(C(N2C(=NN=N2)N1)C3=C(C=CC(=C3)OC)OC)C(=O)OC,0
CC(C(C1=CC=CC=C1)C(C2=CC=CC=C2)C(=O)C)[N+](=O)[O-],0
C1OC2=C(O1)C=C(C=C2)CNS(=O)(=O)C3=CC=CC4=NSN=C43,0
CC1=CC2=C(C=C1C)OC3=C(C2=O)C=C(C=C3)NCCCN4C=CN=C4,0
CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)CC3=CC=CC=C3F)C,0
C1COC(=O)C1SC2=NC(=CS2)C3=CC=CC=C3,0
CC(=O)NC(=S)NC1=CC2=C(C=C1)OC(=N2)C3=CC(=C(C=C3Cl)F)F,0
C1=CC=C2C(=C1)NC(=N2)C3=CC=NC=C3,0
CC(C)(C)C1=CC=C(C=C1)OCCSC2=NC3=CC=CC=C3N2CC(=O)O,0
CN(CC/C=C/1\C2=CC=CC=C2CSC3=CC=CC=C31)CC=C.Cl,1
CC1=CSC(=N1)NC(=O)CC2=CC=C(C=C2)F,0
C1CCC(C1)(C2=CC=CC=C2F)C(=O)OCC(=O)NC3=CC=C(C=C3)S(=O)(=O)N,0
C[N+]1=C(C=C2N1C3=C(C2=CC4=CC=C(C=C4)N(C)C)C=C(C=C3)O)C5=CC=CC=C5.C(F)(F)(F)S(=O)(=O)[O-],1
CCOC(=O)C1=CC=C(C=C1)N2C(=O)C3CCCN3C2=S,1
CN(C)C1=CC=C(C=C1)N=NC2=NC=CS2,1
COC(=O)C1=CC=C(C=C1)C23CC4(C2)[C@@H](C3C5=CC=CC=C5)CN([C@@H]4C6=CC=CC=C6)CC7=CC=C(C=C7)C8=CC=CC=C8,0
C1CCN(C1)C2=C(C=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)Cl)S(=O)(=O)NC4=CC=CC=C4Cl,0
CC(C(=O)N1CCOCC1)OC2=CC=C(C=C2)C(=O)C3=CC=CC=C3,0
COC1=C(C=C2C(=C1)C3=C(N2)C(=NC=N3)Cl)OC,0
C1CCCN(CC1)N=CC2=CC(=CC=C2)[N+](=O)[O-],1
CN(OC)S(=O)(=O)NC(=O)C1=C(COC1=O)N2CCCC2,0
C1=CC2=C(C(=C1)NCCNCCO)C(=O)C3=C(C2=O)C(=CC=C3)NCCNCCO,1
CC1=CC=C(C=C1)C2=NN(C(C2)(C(F)(F)F)O)C(=O)C3=CC=CO3,0
C1CCC(CC1)N(CC2=CC=CC=C2F)S(=O)(=O)C3=CC=C(C=C3)S(=O)(=O)NCC4CCCO4,0
C#CCN(CC1=CC=CO1)C(=O)C2=NOC(=C2)COC3=CC=CC4=C3N=CC=C4,0
CC(C)C1=CC=C(C=C1)NC(=O)CN2C(=O)C3=CC4=CC=CC=C4N3C=N2,0
C1CCC2C(C1)C(=O)N(C2=O)CCC(=O)NNC(=O)C3=CC(=CC=C3)Cl,0
CN1C(=O)C2C(C1=O)N(N=C2C3=CC=C(C=C3)N(C)C)CC4=CC=CC=C4,1
C[C@@H](C(=O)O)NC(=O)N1CCC(CC1)CC2=CC=CC=C2,0
CC1=CC(=CC(=C1COC(=O)C2=NC=C(N=C2)C)C)C(C)(C)C,0
CC(=O)OC1C=CCC2C1C(=O)C3=C(C2=O)C(=CC=C3)OC(=O)C,1
C1=CC=C(C=C1)CNCCCOC2=C(C=C(C=C2)Br)Cl.C(=O)(C(=O)O)O,0
CSCCC(C(=O)OCC1=NC2=C(C(=O)N1)SC=C2)NS(=O)(=O)C3=CC=CC=C3,0
CCOC1=C(C=CC(=C1)/C=N/N2C=NN=C2)OS(=O)(=O)C3=CC=C(C=C3)C,0
COCCCNC(=O)CNC(=S)N(CC1=CC=C(C=C1)F)C2CCCCC2,0
CCOC1=CC=C(C=C1)NC2=NC(=NC(=C2[N+](=O)[O-])N)NCC(=O)O,0
CCN1CCN(CC1)CCC(=O)NC2=CC(=CC=C2)OC.Cl,0
C1CCCN(CC1)C(=O)COC(=O)/C=C/C2=CC=C(C=C2)[N+](=O)[O-],0
CC1=C(C2(C(=O)C3=CC=CC=C3C2(N1)O)O)C(=O)OCC=C,0
CC1CCN(CC1)C(=O)C2=C(N=C(N2)C(F)(F)F)C3=CC=CC=C3,0
CCC1=CC=C(C=C1)CN2CCN(CC2)CC3=CC=C(C=C3)SC.C(=O)(C(=O)O)O,1
CN1C(=O)C2=C(N1C3=CC=CC=C3)C=CC(=C2)NC(=O)NC4=CC=C(C=C4)N(C)C,1
COC1=CC=C(C=C1)CC2=NN=C(S2)NC(=O)NC3=CC(=CC=C3)OC,0
C1=CC=C(C=C1)NC(=O)C2=NC3=CC=CC=C3C=C2,0
CN1CCN(CC1)C2=CC=C(C=C2)CNC(=O)C3=CC=CC4=C3OC=C4C5=CC(=C(C=C5)F)F,1
CC1=CC=C(C=C1)C2=CSC(=N2)NCCC3=NC4=CC(=C(C=C4N3CCOCCO)Cl)Cl,0
